panther:/ # cat /proc/28308/maps
7061443000-706144c000 r--p 00000000 fe:07 2256                           /system/lib64/android.hidl.allocator@1.0.so
706144c000-7061454000 r-xp 00009000 fe:07 2256                           /system/lib64/android.hidl.allocator@1.0.so
7061454000-7061456000 r--p 00011000 fe:07 2256                           /system/lib64/android.hidl.allocator@1.0.so
7061456000-7061457000 rw-p 00012000 fe:07 2256                           /system/lib64/android.hidl.allocator@1.0.so
7061461000-7061481000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7061481000-70614a1000 r--s 00000000 00:11 101                            /dev/__properties__/u:object_r:binder_cache_system_server_prop:s0
70614a1000-70614b1000 r--p 00000000 fe:07 2593                           /system/lib64/libpng.so
70614b1000-70614e6000 r-xp 00010000 fe:07 2593                           /system/lib64/libpng.so
70614e6000-70614e7000 r--p 00045000 fe:07 2593                           /system/lib64/libpng.so
7061500000-7061507000 r--p 00000000 fe:07 2635                           /system/lib64/libstagefright_bufferqueue_helper.so
7061507000-7061514000 r-xp 00007000 fe:07 2635                           /system/lib64/libstagefright_bufferqueue_helper.so
7061514000-7061515000 r--p 00014000 fe:07 2635                           /system/lib64/libstagefright_bufferqueue_helper.so
706151c000-706153c000 r--s 00000000 00:11 324                            /dev/__properties__/u:object_r:use_memfd_prop:s0
706153c000-706155c000 r--s 00000000 00:11 213                            /dev/__properties__/u:object_r:gwp_asan_prop:s0
706155c000-706155f000 r--p 00000000 fe:07 2283                           /system/lib64/audiopolicy-types-aidl-cpp.so
706155f000-7061564000 r-xp 00003000 fe:07 2283                           /system/lib64/audiopolicy-types-aidl-cpp.so
7061564000-7061565000 r--p 00008000 fe:07 2283                           /system/lib64/audiopolicy-types-aidl-cpp.so
7061584000-7061598000 r--p 00000000 fe:07 2318                           /system/lib64/libRScpp.so
7061598000-70615c5000 r-xp 00014000 fe:07 2318                           /system/lib64/libRScpp.so
70615c5000-70615c6000 r--p 00041000 fe:07 2318                           /system/lib64/libRScpp.so
70615c6000-70615c7000 rw-p 00041000 fe:07 2318                           /system/lib64/libRScpp.so
70615e0000-7061600000 r--p 00000000 00:00 0                              [anon:atexit handlers]
7061600000-7061800000 ---p 00000000 00:00 0 
7061807000-7061827000 r--s 00000000 00:11 233                            /dev/__properties__/u:object_r:lmkd_config_prop:s0
7061827000-7061847000 r--s 00000000 00:11 396                            /dev/__properties__/u:object_r:zygote_wrap_prop:s0
7061847000-706184c000 r--p 00000000 fe:07 2525                           /system/lib64/liblog.so
706184c000-7061856000 r-xp 00005000 fe:07 2525                           /system/lib64/liblog.so
7061856000-7061857000 r--p 0000f000 fe:07 2525                           /system/lib64/liblog.so
7061857000-7061858000 rw-p 0000f000 fe:07 2525                           /system/lib64/liblog.so
706186d000-7061891000 r--s 00000000 fe:07 2869                           /system/usr/hyphen-data/hyph-nn.hyb
7061891000-706189f000 r--p 00000000 fe:07 2191                           /system/lib64/android.hardware.graphics.mapper@4.0.so
706189f000-70618ac000 r-xp 0000e000 fe:07 2191                           /system/lib64/android.hardware.graphics.mapper@4.0.so
70618ac000-70618ae000 r--p 0001b000 fe:07 2191                           /system/lib64/android.hardware.graphics.mapper@4.0.so
70618ae000-70618af000 rw-p 0001c000 fe:07 2191                           /system/lib64/android.hardware.graphics.mapper@4.0.so
70618cb000-70618ea000 r--p 00000000 fe:07 2598                           /system/lib64/libprocessgroup.so
70618ea000-706191f000 r-xp 0001f000 fe:07 2598                           /system/lib64/libprocessgroup.so
706191f000-7061921000 r--p 00054000 fe:07 2598                           /system/lib64/libprocessgroup.so
7061921000-7061922000 rw-p 00055000 fe:07 2598                           /system/lib64/libprocessgroup.so
7061940000-7061964000 r--s 00000000 fe:07 2865                           /system/usr/hyphen-data/hyph-nb.hyb
7061964000-706197a000 r--p 00000000 fe:07 2620                           /system/lib64/libsfplugin_ccodec_utils.so
706197a000-70619bc000 r-xp 00016000 fe:07 2620                           /system/lib64/libsfplugin_ccodec_utils.so
70619bc000-70619be000 r--p 00058000 fe:07 2620                           /system/lib64/libsfplugin_ccodec_utils.so
70619be000-70619bf000 rw-p 00059000 fe:07 2620                           /system/lib64/libsfplugin_ccodec_utils.so
70619bf000-70619c0000 rw-p 00000000 00:00 0                              [anon:.bss]
70619cc000-70619ec000 r--s 00000000 00:11 395                            /dev/__properties__/u:object_r:zygote_config_prop:s0
70619ec000-70619ee000 r--p 00000000 fe:07 2539                           /system/lib64/libmedia_jni_utils.so
70619ee000-70619f0000 r-xp 00002000 fe:07 2539                           /system/lib64/libmedia_jni_utils.so
70619f0000-70619f1000 r--p 00004000 fe:07 2539                           /system/lib64/libmedia_jni_utils.so
7061a00000-7061b5e000 r--p 00000000 fe:07 2487                           /system/lib64/libhwui.so
7061b5e000-7061c00000 ---p 00000000 00:00 0 
7061c00000-7062156000 r-xp 00200000 fe:07 2487                           /system/lib64/libhwui.so
7062156000-7062200000 ---p 00000000 00:00 0 
7062200000-7062228000 r--p 00800000 fe:07 2487                           /system/lib64/libhwui.so
7062228000-7062427000 ---p 00000000 00:00 0 
7062427000-7062431000 rw-p 00827000 fe:07 2487                           /system/lib64/libhwui.so
7062431000-7062438000 rw-p 00000000 00:00 0                              [anon:.bss]
7062445000-7062452000 r--p 00000000 fe:07 2504                           /system/lib64/libjpeg.so
7062452000-70624b4000 r-xp 0000d000 fe:07 2504                           /system/lib64/libjpeg.so
70624b4000-70624b5000 r--p 0006f000 fe:07 2504                           /system/lib64/libjpeg.so
70624b5000-70624b6000 rw-p 0006f000 fe:07 2504                           /system/lib64/libjpeg.so
70624c5000-70624f8000 r--s 000b2000 fe:0a 774                            /product/overlay/framework-res__auto_generated_rro_product.apk
70624f8000-70624f9000 r--p 00000000 fe:07 2182                           /system/lib64/android.hardware.graphics.common@1.2.so
70624f9000-70624fa000 r-xp 00001000 fe:07 2182                           /system/lib64/android.hardware.graphics.common@1.2.so
70624fa000-70624fb000 r--p 00002000 fe:07 2182                           /system/lib64/android.hardware.graphics.common@1.2.so
7062509000-7062516000 r--p 00000000 fe:07 2562                           /system/lib64/libminikin.so
7062516000-706253d000 r-xp 0000d000 fe:07 2562                           /system/lib64/libminikin.so
706253d000-706253e000 r--p 00034000 fe:07 2562                           /system/lib64/libminikin.so
706253e000-706253f000 rw-p 00034000 fe:07 2562                           /system/lib64/libminikin.so
7062556000-7062583000 r--p 00000000 fe:07 2660                           /system/lib64/libui.so
7062583000-70625ab000 r-xp 0002d000 fe:07 2660                           /system/lib64/libui.so
70625ab000-70625ae000 r--p 00055000 fe:07 2660                           /system/lib64/libui.so
70625ae000-70625af000 rw-p 00057000 fe:07 2660                           /system/lib64/libui.so
70625af000-70625b1000 rw-p 00000000 00:00 0                              [anon:.bss]
70625b6000-70625d6000 r--s 00000000 00:11 382                            /dev/__properties__/u:object_r:vndk_prop:s0
70625d6000-70625d7000 r--p 00000000 fe:07 2621                           /system/lib64/libshmemcompat.so
70625d7000-70625d9000 r-xp 00001000 fe:07 2621                           /system/lib64/libshmemcompat.so
70625d9000-70625da000 r--p 00003000 fe:07 2621                           /system/lib64/libshmemcompat.so
70625e0000-7062600000 r--s 00000000 00:11 277                            /dev/__properties__/u:object_r:radio_control_prop:s0
7062600000-7063c00000 ---p 00000000 00:00 0 
7063c0f000-7063c36000 r--s 00000000 fe:0a 719                            /product/overlay/GoogleConfigOverlay.apk
7063c36000-7063c56000 r--s 00000000 00:11 216                            /dev/__properties__/u:object_r:hdmi_config_prop:s0
7063c56000-7063cb4000 r--p 00000000 fe:07 2371                           /system/lib64/libbinder.so
7063cb4000-7063d14000 r-xp 0005e000 fe:07 2371                           /system/lib64/libbinder.so
7063d14000-7063d22000 r--p 000be000 fe:07 2371                           /system/lib64/libbinder.so
7063d22000-7063d24000 rw-p 000cb000 fe:07 2371                           /system/lib64/libbinder.so
7063d2e000-7063d2f000 ---p 00000000 00:00 0 
7063d2f000-7063d40000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
7063d40000-7063d41000 ---p 00000000 00:00 0 
7063d41000-7063d56000 r--p 00000000 fe:07 2637                           /system/lib64/libstagefright_foundation.so
7063d56000-7063d77000 r-xp 00015000 fe:07 2637                           /system/lib64/libstagefright_foundation.so
7063d77000-7063d79000 r--p 00036000 fe:07 2637                           /system/lib64/libstagefright_foundation.so
7063d79000-7063d7a000 rw-p 00037000 fe:07 2637                           /system/lib64/libstagefright_foundation.so
7063d80000-7063da0000 r--s 00000000 00:11 261                            /dev/__properties__/u:object_r:packagemanager_config_prop:s0
7063da0000-7063da1000 r--p 00000000 07:60 39                             /apex/com.android.runtime/lib64/bionic/libdl.so
7063da1000-7063da2000 rwxp 00001000 07:60 39                             /apex/com.android.runtime/lib64/bionic/libdl.so
7063da2000-7063da3000 rwxp 00002000 07:60 39                             /apex/com.android.runtime/lib64/bionic/libdl.so
7063da3000-7063da4000 ---p 00000000 00:00 0 
7063da4000-7063da5000 r--p 00000000 00:00 0                              [anon:.bss]
7063da9000-7063daa000 ---p 00000000 00:00 0 
7063daa000-7063dbf000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
7063dbf000-7063dc0000 ---p 00000000 00:00 0 
7063dc0000-7063dd0000 r--p 00000000 fe:07 2347                           /system/lib64/libaudiofoundation.so
7063dd0000-7063dfb000 r-xp 00010000 fe:07 2347                           /system/lib64/libaudiofoundation.so
7063dfb000-7063dfd000 r--p 0003b000 fe:07 2347                           /system/lib64/libaudiofoundation.so
7063dfd000-7063dfe000 rw-p 0003c000 fe:07 2347                           /system/lib64/libaudiofoundation.so
7063e01000-7063e02000 ---p 00000000 00:00 0 
7063e02000-7063e17000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
7063e17000-7063e18000 ---p 00000000 00:00 0 
7063e18000-7063e97000 r--p 00000000 fe:07 2632                           /system/lib64/libstagefright.so
7063e97000-7063fd3000 r-xp 0007f000 fe:07 2632                           /system/lib64/libstagefright.so
7063fd3000-7063fe2000 r--p 001bb000 fe:07 2632                           /system/lib64/libstagefright.so
7063fe2000-7063fe4000 rw-p 001c9000 fe:07 2632                           /system/lib64/libstagefright.so
7063fe4000-7063fe5000 ---p 00000000 00:00 0 
7063fe5000-7063fff000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
7063fff000-7064000000 ---p 00000000 00:00 0 
7064000000-7064e00000 ---p 00000000 00:00 0 
7064e0a000-7064e2a000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7064e2a000-7064e4a000 r--s 00000000 00:11 236                            /dev/__properties__/u:object_r:log_prop:s0
7064e4a000-7064e6a000 r--s 00000000 00:11 266                            /dev/__properties__/u:object_r:persist_wm_debug_prop:s0
7064e6a000-7064e6b000 r--p 00000000 fe:07 2335                           /system/lib64/libandroid_runtime_lazy.so
7064e6b000-7064e6c000 r-xp 00001000 fe:07 2335                           /system/lib64/libandroid_runtime_lazy.so
7064e6c000-7064e6d000 r--p 00002000 fe:07 2335                           /system/lib64/libandroid_runtime_lazy.so
7064e6d000-7064e6e000 rw-p 00002000 fe:07 2335                           /system/lib64/libandroid_runtime_lazy.so
7064e75000-7064e76000 ---p 00000000 00:00 0 
7064e76000-7064e89000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
7064e89000-7064e8a000 ---p 00000000 00:00 0 
7064e8a000-7064e92000 r--p 00000000 fe:07 2695                           /system/lib64/spatializer-aidl-cpp.so
7064e92000-7064e9e000 r-xp 00008000 fe:07 2695                           /system/lib64/spatializer-aidl-cpp.so
7064e9e000-7064ea1000 r--p 00014000 fe:07 2695                           /system/lib64/spatializer-aidl-cpp.so
7064ea1000-7064ea2000 rw-p 00016000 fe:07 2695                           /system/lib64/spatializer-aidl-cpp.so
7064ea3000-7064ea4000 ---p 00000000 00:00 0 
7064ea4000-7064ec0000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
7064ec0000-7064ec1000 ---p 00000000 00:00 0 
7064ec1000-7064ed4000 r--p 00000000 fe:07 2155                           /system/lib64/android.hardware.drm-V1-ndk.so
7064ed4000-7064eec000 r-xp 00013000 fe:07 2155                           /system/lib64/android.hardware.drm-V1-ndk.so
7064eec000-7064eee000 r--p 0002b000 fe:07 2155                           /system/lib64/android.hardware.drm-V1-ndk.so
7064eee000-7064eef000 rw-p 0002c000 fe:07 2155                           /system/lib64/android.hardware.drm-V1-ndk.so
7064ef1000-7064f11000 r--s 00000000 00:11 130                            /dev/__properties__/u:object_r:config_prop:s0
7064f11000-7064f12000 r--p 00000000 fe:07 2210                           /system/lib64/android.hardware.media@1.0.so
7064f12000-7064f13000 r-xp 00001000 fe:07 2210                           /system/lib64/android.hardware.media@1.0.so
7064f13000-7064f14000 r--p 00002000 fe:07 2210                           /system/lib64/android.hardware.media@1.0.so
7064f25000-7064f45000 r--s 00000000 00:11 310                            /dev/__properties__/u:object_r:telephony_config_prop:s0
7064f45000-7064f49000 r--p 00000000 fe:07 2290                           /system/lib64/capture_state_listener-aidl-cpp.so
7064f49000-7064f4c000 r-xp 00004000 fe:07 2290                           /system/lib64/capture_state_listener-aidl-cpp.so
7064f4c000-7064f4e000 r--p 00007000 fe:07 2290                           /system/lib64/capture_state_listener-aidl-cpp.so
7064f4e000-7064f4f000 rw-p 00008000 fe:07 2290                           /system/lib64/capture_state_listener-aidl-cpp.so
7064f50000-7064f51000 ---p 00000000 00:00 0 
7064f51000-7064f64000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
7064f64000-7064f65000 ---p 00000000 00:00 0 
7064f65000-7064f85000 r--s 00000000 00:11 244                            /dev/__properties__/u:object_r:media_variant_prop:s0
7064f85000-7064f90000 r--p 00000000 fe:07 2189                           /system/lib64/android.hardware.graphics.mapper@2.1.so
7064f90000-7064f99000 r-xp 0000b000 fe:07 2189                           /system/lib64/android.hardware.graphics.mapper@2.1.so
7064f99000-7064f9b000 r--p 00014000 fe:07 2189                           /system/lib64/android.hardware.graphics.mapper@2.1.so
7064f9b000-7064f9c000 rw-p 00015000 fe:07 2189                           /system/lib64/android.hardware.graphics.mapper@2.1.so
7064f9e000-7064fde000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7064fde000-7064fe0000 r--p 00000000 fe:07 2558                           /system/lib64/libmemtrack.so
7064fe0000-7064fe2000 r-xp 00002000 fe:07 2558                           /system/lib64/libmemtrack.so
7064fe2000-7064fe3000 r--p 00004000 fe:07 2558                           /system/lib64/libmemtrack.so
7064fe3000-7064fe4000 rw-p 00004000 fe:07 2558                           /system/lib64/libmemtrack.so
7064fe6000-7065006000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7065006000-7065053000 r--p 00000000 fe:07 2483                           /system/lib64/libhidlbase.so
7065053000-70650b0000 r-xp 0004d000 fe:07 2483                           /system/lib64/libhidlbase.so
70650b0000-70650bc000 r--p 000aa000 fe:07 2483                           /system/lib64/libhidlbase.so
70650bc000-70650bd000 rw-p 000b5000 fe:07 2483                           /system/lib64/libhidlbase.so
70650c3000-70650d5000 r--p 00000000 fe:23 91                             /apex/com.android.art/lib64/libbase.so
70650d5000-70650fe000 r-xp 00012000 fe:23 91                             /apex/com.android.art/lib64/libbase.so
70650fe000-70650ff000 r--p 0003b000 fe:23 91                             /apex/com.android.art/lib64/libbase.so
70650ff000-7065100000 rw-p 0003b000 fe:23 91                             /apex/com.android.art/lib64/libbase.so
7065110000-7065130000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7065130000-706513c000 r--p 00000000 07:28 29                             /apex/com.android.i18n/lib64/libicu.so
706513c000-706513f000 r-xp 0000c000 07:28 29                             /apex/com.android.i18n/lib64/libicu.so
706513f000-7065140000 r--p 0000f000 07:28 29                             /apex/com.android.i18n/lib64/libicu.so
7065144000-7065151000 r--p 00000000 fe:07 2407                           /system/lib64/libcodec2_client.so
7065151000-706516d000 r-xp 0000d000 fe:07 2407                           /system/lib64/libcodec2_client.so
706516d000-706516f000 r--p 00029000 fe:07 2407                           /system/lib64/libcodec2_client.so
706516f000-7065170000 rw-p 0002a000 fe:07 2407                           /system/lib64/libcodec2_client.so
7065178000-7065198000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7065198000-706519a000 r--p 00000000 fe:07 2367                           /system/lib64/libbattery.so
706519a000-706519c000 r-xp 00002000 fe:07 2367                           /system/lib64/libbattery.so
706519c000-706519d000 r--p 00004000 fe:07 2367                           /system/lib64/libbattery.so
70651a0000-70651c0000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
70651c0000-70651d6000 r--p 00000000 fe:07 2571                           /system/lib64/libnblog.so
70651d6000-70651fa000 r-xp 00016000 fe:07 2571                           /system/lib64/libnblog.so
70651fa000-70651fc000 r--p 0003a000 fe:07 2571                           /system/lib64/libnblog.so
70651fc000-70651fd000 rw-p 0003b000 fe:07 2571                           /system/lib64/libnblog.so
706520b000-7065212000 r--p 00000000 fe:07 2644                           /system/lib64/libstagefright_xmlparser.so
7065212000-7065222000 r-xp 00007000 fe:07 2644                           /system/lib64/libstagefright_xmlparser.so
7065222000-7065223000 r--p 00017000 fe:07 2644                           /system/lib64/libstagefright_xmlparser.so
7065223000-7065224000 rw-p 00017000 fe:07 2644                           /system/lib64/libstagefright_xmlparser.so
7065225000-7065226000 ---p 00000000 00:00 0 
7065226000-7065242000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
7065242000-7065243000 ---p 00000000 00:00 0 
7065243000-7065263000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7065263000-70652a7000 r--p 00000000 fe:07 2343                           /system/lib64/libaudioclient.so
70652a7000-7065331000 r-xp 00044000 fe:07 2343                           /system/lib64/libaudioclient.so
7065331000-706533d000 r--p 000ce000 fe:07 2343                           /system/lib64/libaudioclient.so
706533d000-706533e000 rw-p 000d9000 fe:07 2343                           /system/lib64/libaudioclient.so
7065343000-7065354000 r--p 00000000 fe:07 2634                           /system/lib64/libstagefright_bufferpool@2.0.1.so
7065354000-706536d000 r-xp 00011000 fe:07 2634                           /system/lib64/libstagefright_bufferpool@2.0.1.so
706536d000-706536f000 r--p 0002a000 fe:07 2634                           /system/lib64/libstagefright_bufferpool@2.0.1.so
706536f000-7065370000 rw-p 0002b000 fe:07 2634                           /system/lib64/libstagefright_bufferpool@2.0.1.so
7065371000-7065372000 ---p 00000000 00:00 0 
7065372000-706538b000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
706538b000-706538c000 ---p 00000000 00:00 0 
706538c000-70653ac000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
70653ac000-70653ad000 r--p 00000000 fe:07 2482                           /system/lib64/libhidlallocatorutils.so
70653ad000-70653ae000 r-xp 00001000 fe:07 2482                           /system/lib64/libhidlallocatorutils.so
70653ae000-70653af000 r--p 00002000 fe:07 2482                           /system/lib64/libhidlallocatorutils.so
70653af000-70653cd000 r--s 00000000 fe:07 2815                           /system/usr/hyphen-data/hyph-de-ch-1901.hyb
70653cd000-70653d8000 r--p 00000000 fe:07 2188                           /system/lib64/android.hardware.graphics.mapper@2.0.so
70653d8000-70653e1000 r-xp 0000b000 fe:07 2188                           /system/lib64/android.hardware.graphics.mapper@2.0.so
70653e1000-70653e3000 r--p 00014000 fe:07 2188                           /system/lib64/android.hardware.graphics.mapper@2.0.so
70653e3000-70653e4000 rw-p 00015000 fe:07 2188                           /system/lib64/android.hardware.graphics.mapper@2.0.so
70653e5000-70653e6000 ---p 00000000 00:00 0 
70653e6000-70653f7000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
70653f7000-70653f8000 ---p 00000000 00:00 0 
70653f8000-7065418000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7065418000-706541b000 r--p 00000000 fe:07 2484                           /system/lib64/libhidlmemory.so
706541b000-706541d000 r-xp 00003000 fe:07 2484                           /system/lib64/libhidlmemory.so
706541d000-706541e000 r--p 00005000 fe:07 2484                           /system/lib64/libhidlmemory.so
706541e000-706541f000 rw-p 00005000 fe:07 2484                           /system/lib64/libhidlmemory.so
7065421000-7065422000 ---p 00000000 00:00 0 
7065422000-7065434000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
7065434000-7065435000 ---p 00000000 00:00 0 
7065435000-7065475000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7065475000-7065476000 r--p 00000000 fe:07 2501                           /system/lib64/libion.so
7065476000-7065478000 r-xp 00001000 fe:07 2501                           /system/lib64/libion.so
7065478000-7065479000 r--p 00003000 fe:07 2501                           /system/lib64/libion.so
7065479000-706547a000 rw-p 00003000 fe:07 2501                           /system/lib64/libion.so
7065484000-70654a4000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
70654a4000-70654a9000 r--p 00000000 fe:07 2422                           /system/lib64/libdataloader.so
70654a9000-70654b4000 r-xp 00005000 fe:07 2422                           /system/lib64/libdataloader.so
70654b4000-70654b5000 r--p 00010000 fe:07 2422                           /system/lib64/libdataloader.so
70654b5000-70654b6000 rw-p 00010000 fe:07 2422                           /system/lib64/libdataloader.so
70654bf000-70654c0000 ---p 00000000 00:00 0 
70654c0000-70654c8000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
70654c8000-70654e8000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
70654e8000-70654ea000 r--p 00000000 fe:07 2691                           /system/lib64/server_configurable_flags.so
70654ea000-70654ec000 r-xp 00002000 fe:07 2691                           /system/lib64/server_configurable_flags.so
70654ec000-70654ed000 r--p 00004000 fe:07 2691                           /system/lib64/server_configurable_flags.so
70654f3000-70654f4000 ---p 00000000 00:00 0 
70654f4000-70654fc000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7065505000-7065508000 r--p 00000000 fe:07 2474                           /system/lib64/libhardware_legacy.so
7065508000-706550b000 r-xp 00003000 fe:07 2474                           /system/lib64/libhardware_legacy.so
706550b000-706550c000 r--p 00006000 fe:07 2474                           /system/lib64/libhardware_legacy.so
706550c000-706550d000 rw-p 00006000 fe:07 2474                           /system/lib64/libhardware_legacy.so
7065512000-7065552000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7065552000-706558f000 r--p 00000000 fe:07 2411                           /system/lib64/libcodec2_vndk.so
706558f000-70655f6000 r-xp 0003d000 fe:07 2411                           /system/lib64/libcodec2_vndk.so
70655f6000-70655fa000 r--p 000a4000 fe:07 2411                           /system/lib64/libcodec2_vndk.so
70655fa000-70655fb000 rw-p 000a7000 fe:07 2411                           /system/lib64/libcodec2_vndk.so
70655fb000-70655fc000 rw-p 00000000 00:00 0                              [anon:.bss]
7065603000-7065618000 r--p 00000000 fe:07 2177                           /system/lib64/android.hardware.graphics.bufferqueue@1.0.so
7065618000-706562f000 r-xp 00015000 fe:07 2177                           /system/lib64/android.hardware.graphics.bufferqueue@1.0.so
706562f000-7065633000 r--p 0002c000 fe:07 2177                           /system/lib64/android.hardware.graphics.bufferqueue@1.0.so
7065633000-7065634000 rw-p 0002f000 fe:07 2177                           /system/lib64/android.hardware.graphics.bufferqueue@1.0.so
7065634000-7065635000 ---p 00000000 00:00 0 
7065635000-706563d000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
706563d000-706563e000 ---p 00000000 00:00 0 
706563e000-7065646000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7065646000-7065666000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7065666000-706566e000 r--p 00000000 fe:07 2681                           /system/lib64/libziparchive.so
706566e000-7065679000 r-xp 00008000 fe:07 2681                           /system/lib64/libziparchive.so
7065679000-706567a000 r--p 00013000 fe:07 2681                           /system/lib64/libziparchive.so
706567a000-706567b000 ---p 00000000 00:00 0 
706567b000-7065683000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7065683000-7065684000 ---p 00000000 00:00 0 
7065684000-706568c000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
706568c000-706569d000 r--p 00000000 fe:07 2540                           /system/lib64/libmedia_omx.so
706569d000-70656b4000 r-xp 00011000 fe:07 2540                           /system/lib64/libmedia_omx.so
70656b4000-70656bb000 r--p 00028000 fe:07 2540                           /system/lib64/libmedia_omx.so
70656bb000-70656bc000 rw-p 0002e000 fe:07 2540                           /system/lib64/libmedia_omx.so
70656bc000-70656da000 r--s 00000000 fe:07 2813                           /system/usr/hyphen-data/hyph-de-1996.hyb
70656da000-70656fa000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
70656fa000-70656fc000 r--p 00000000 fe:07 2642                           /system/lib64/libstagefright_omx_utils.so
70656fc000-70656fe000 r-xp 00002000 fe:07 2642                           /system/lib64/libstagefright_omx_utils.so
70656fe000-70656ff000 r--p 00004000 fe:07 2642                           /system/lib64/libstagefright_omx_utils.so
70656ff000-7065700000 rw-p 00004000 fe:07 2642                           /system/lib64/libstagefright_omx_utils.so
7065701000-7065702000 r--p 00000000 fe:07 2181                           /system/lib64/android.hardware.graphics.common@1.1.so
7065702000-7065703000 r-xp 00001000 fe:07 2181                           /system/lib64/android.hardware.graphics.common@1.1.so
7065703000-7065704000 r--p 00002000 fe:07 2181                           /system/lib64/android.hardware.graphics.common@1.1.so
7065704000-7065705000 ---p 00000000 00:00 0 
7065705000-706570d000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
706570d000-706574d000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
706574d000-7065755000 r--p 00000000 fe:07 2532                           /system/lib64/liblzma.so
7065755000-7065778000 r-xp 00008000 fe:07 2532                           /system/lib64/liblzma.so
7065778000-7065779000 r--p 0002b000 fe:07 2532                           /system/lib64/liblzma.so
7065779000-706577a000 rw-p 0002b000 fe:07 2532                           /system/lib64/liblzma.so
706577a000-7065780000 rw-p 00000000 00:00 0                              [anon:.bss]
7065783000-7065784000 ---p 00000000 00:00 0 
7065784000-706578c000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
706578c000-7065794000 r--p 00000000 fe:07 2680                           /system/lib64/libz.so
7065794000-70657a7000 r-xp 00008000 fe:07 2680                           /system/lib64/libz.so
70657a7000-70657a8000 r--p 0001b000 fe:07 2680                           /system/lib64/libz.so
70657a8000-70657a9000 rw-p 0001b000 fe:07 2680                           /system/lib64/libz.so
70657aa000-70657ab000 ---p 00000000 00:00 0 
70657ab000-70657b3000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
70657b3000-70657d3000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
70657d3000-70657e0000 r--p 00000000 fe:07 2258                           /system/lib64/android.hidl.memory@1.0.so
70657e0000-70657ed000 r-xp 0000d000 fe:07 2258                           /system/lib64/android.hidl.memory@1.0.so
70657ed000-70657f0000 r--p 0001a000 fe:07 2258                           /system/lib64/android.hidl.memory@1.0.so
70657f0000-70657f1000 rw-p 0001c000 fe:07 2258                           /system/lib64/android.hidl.memory@1.0.so
70657f7000-7065817000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7065817000-706581c000 r--p 00000000 fe:07 2381                           /system/lib64/libbpf_bcc.so
706581c000-7065820000 r-xp 00005000 fe:07 2381                           /system/lib64/libbpf_bcc.so
7065820000-7065822000 r--p 00009000 fe:07 2381                           /system/lib64/libbpf_bcc.so
7065822000-7065823000 rw-p 0000a000 fe:07 2381                           /system/lib64/libbpf_bcc.so
7065825000-7065826000 ---p 00000000 00:00 0 
7065826000-706582e000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
706582e000-706582f000 ---p 00000000 00:00 0 
706582f000-7065837000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7065837000-7065838000 ---p 00000000 00:00 0 
7065838000-7065840000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
